JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
SAM	BANQUE SAMOA	SAM000031	20200421	45510000	COMPTE COURANT DENFER			31	20200421	CPTE MR OU MME DENFER	0,00	14300,00			20210923		
SAM	BANQUE SAMOA	SAM000031	20200421	45510000	COMPTE COURANT DENFER			31	20200421	CPTE MR OU MME DENFER	0,00	14400,00			20210923		
SAM	BANQUE SAMOA	SAM000031	20200421	45510000	COMPTE COURANT DENFER			31	20200421	CPTE MR OU MME DENFER	0,00	6900,00			20210923		
SAM	BANQUE SAMOA	SAM000031	20200421	51270000	BANQUE SAMOA			31	20200421	TOTAL DES RECETTES	63900,00	0,00			20210923		
AC	ACHATS	AC000035	20200422	40100000	COMPTE COLLECTIF FOURNISSEURS	01200002	NAPOLEON III	28	20200422	NAPOLEON III AGCT CUISINE THEVENENE	0,00	17241,00			20210923		
AC	ACHATS	AC000035	20200422	44566000	TVA/AC AUTRES BIENS & SERVICES			28	20200422	NAPOLEON III AGCT CUISINE THEVENENE	2873,50	0,00			20210923		
AC	ACHATS	AC000035	20200422	60541000	TRAVAUX AGENCEMENT APPART 1 BUTCHER			28	20200422	NAPOLEON III AGCT CUISINE THEVENENE	14367,50	0,00			20210923		
CR2	BANQUE FIDJI	CR2000003	20200422	45510000	COMPTE COURANT DENFER			3	20200422	893 TYLER DURDEN fres Mr DENFER	616,72	0,00			20210923		
CR2	BANQUE FIDJI	CR2000003	20200422	51261000	BANQUE FIDJI			3	20200422	TOTAL DES DEPENSES	0,00	616,72			20210923		
CR	BANQUE VANUATU	CR000009	20200423	58000000	VIREMENT COMPTE A COMPTE			9	20200423	AG S.A.S. REGUL CPTE	672,72	0,00			20210923		
CR	BANQUE VANUATU	CR000009	20200423	51260000	BANQUE VANUATU			9	20200423	TOTAL DES DEPENSES	0,00	672,72			20210923		
CR2	BANQUE FIDJI	CR2000004	20200423	58000000	VIREMENT COMPTE A COMPTE			4	20200423	REGUL CPTE	0,00	672,72			20210923		
CR2	BANQUE FIDJI	CR2000004	20200423	51261000	BANQUE FIDJI			4	20200423	TOTAL DES RECETTES	672,72	0,00			20210923		
SAM	BANQUE SAMOA	SAM000032	20200424	40100000	COMPTE COLLECTIF FOURNISSEURS	01800003	PINKMAN	32	20200424	9246 PINKMAN	4581,56	0,00			20210923		
SAM	BANQUE SAMOA	SAM000032	20200424	40100000	COMPTE COLLECTIF FOURNISSEURS	01200002	NAPOLEON III	32	20200424	7890 NAPOLEON III	7241,00	0,00			20210923		
SAM	BANQUE SAMOA	SAM000032	20200424	51270000	BANQUE SAMOA			32	20200424	TOTAL DES DEPENSES	0,00	11822,56			20210923		
CR	BANQUE VANUATU	CR000010	20200427	46710000	DEBITEUR DIVERS			10	20200427	REGUL.ANN ECH 13/12	0,00	1300,00			20210923		
CR	BANQUE VANUATU	CR000010	20200427	51260000	BANQUE VANUATU			10	20200427	TOTAL DES RECETTES	1300,00	0,00			20210923		
SAM	BANQUE SAMOA	SAM000033	20200428	40100000	COMPTE COLLECTIF FOURNISSEURS	01500004	MITTERAND	33	20200428	9242 MITTERAND	14612,49	0,00			20210923		
SAM	BANQUE SAMOA	SAM000033	20200428	40100000	COMPTE COLLECTIF FOURNISSEURS	01500004	MITTERAND	33	20200428	9241 MITTERAND	4692,12	0,00			20210923		
SAM	BANQUE SAMOA	SAM000033	20200428	40100000	COMPTE COLLECTIF FOURNISSEURS	01500004	MITTERAND	33	20200428	9243 MITTERAND	3302,05	0,00			20210923		
SAM	BANQUE SAMOA	SAM000033	20200428	51270000	BANQUE SAMOA			33	20200428	TOTAL DES DEPENSES	0,00	22606,66			20210923		
AC	ACHATS	AC000036	20200430	40100000	COMPTE COLLECTIF FOURNISSEURS	01800003	PINKMAN	29	20200430	248 PINKMAN 2019 N° 2	0,00	1926,00			20210923		
AC	ACHATS	AC000036	20200430	44566000	TVA/AC AUTRES BIENS & SERVICES			29	20200430	248 PINKMAN 2019 N° 2	321,00	0,00			20210923		
AC	ACHATS	AC000036	20200430	62260000	HONORAIRES ADMINISTRATIFS			29	20200430	248 PINKMAN 2019 N° 2	1605,00	0,00			20210923		
AC	ACHATS	AC000037	20200430	40100000	COMPTE COLLECTIF FOURNISSEURS	00200003	BANQUE VANUATU	30	20200430	66332 VANUATU INT. 1ER TR + FRAIS	0,00	4590,19			20210923		
AC	ACHATS	AC000037	20200430	62780000	AUTRES FRAIS & COMM/P.SERVICES			30	20200430	66332 VANUATU INT. 1ER TR + FRAIS	28,00	0,00			20210923		
AC	ACHATS	AC000037	20200430	66160000	INTERETS DEBITEURS			30	20200430	66332 VANUATU INT 1ER TR	4562,19	0,00			20210923		
AC	ACHATS	AC000038	20200430	40100000	COMPTE COLLECTIF FOURNISSEURS	00200003	BANQUE VANUATU	31	20200430	67226 BANQUE VANUATU	0,00	28,80			20210923		
AC	ACHATS	AC000038	20200430	62780000	AUTRES FRAIS & COMM/P.SERVICES			31	20200430	67226 BANQUE VANUATU	28,80	0,00			20210923		
SAM	BANQUE SAMOA	SAM000034	20200430	40100000	COMPTE COLLECTIF FOURNISSEURS	00100003	SAINT LOUIS	34	20200430	9245 SAINT LOUIS DE VOUJEA	34387,28	0,00			20210923		
SAM	BANQUE SAMOA	SAM000034	20200430	40100000	COMPTE COLLECTIF FOURNISSEURS	00100003	SAINT LOUIS	34	20200430	9244 SAINT LOUIS DE VOUJEA	3480,08	0,00			20210923		
SAM	BANQUE SAMOA	SAM000034	20200430	62780000	AUTRES FRAIS & COMM/P.SERVICES			34	20200430	COMM.INTERVENTION	8,50	0,00			20210923		
SAM	BANQUE SAMOA	SAM000034	20200430	51270000	BANQUE SAMOA			34	20200430	TOTAL DES DEPENSES	0,00	37875,86			20210923		
OD	OPERATIONS DIVERSES	OD000013	20200430	44566000	TVA/AC AUTRES BIENS & SERVICES			12	20200430	CA3 04-2020	0,00	12049,00			20210923		
OD	OPERATIONS DIVERSES	OD000013	20200430	44567000	CREDIT DE TVA A REPORTER			12	20200430	CA3 04-2020	0,00	36189,00			20210923		
OD	OPERATIONS DIVERSES	OD000013	20200430	44567000	CREDIT DE TVA A REPORTER			12	20200430	CA3 04-2020	48238,00	0,00			20210923		
AC	ACHATS	AC000039	20200502	45510000	COMPTE COURANT DENFER			32	20200502	NET.COM	0,00	180,00			20210923		
AC	ACHATS	AC000039	20200502	61560100	MAINTENANCE SITE INTERNET			32	20200502	NET.COM 16/05/020-16/05/021	180,00	0,00			20210923		
AC	ACHATS	AC000040	20200505	40100000	COMPTE COLLECTIF FOURNISSEURS	00200002	GRAY	33	20200505	8978 GRAY	0,00	14,10			20210923		
AC	ACHATS	AC000040	20200505	44566000	TVA/AC AUTRES BIENS & SERVICES			33	20200505	8978 GRAY	0,60	0,00			20210923		
AC	ACHATS	AC000040	20200505	62780000	AUTRES FRAIS & COMM/P.SERVICES			33	20200505	8978 GRAY	10,50	0,00			20210923		
AC	ACHATS	AC000040	20200505	62780100	FRAIS BANCAIRES SOUMIS			33	20200505	8978 GRAY	3,00	0,00			20210923		
SAM	BANQUE SAMOA	SAM000035	20200505	45510000	COMPTE COURANT DENFER			35	20200505	CPTE MR OU MME DENFER	0,00	14500,00			20210923		
SAM	BANQUE SAMOA	SAM000035	20200505	45510000	COMPTE COURANT DENFER			35	20200505	CPTE MR OU MME DENFER	0,00	14600,00			20210923		
SAM	BANQUE SAMOA	SAM000035	20200505	51270000	BANQUE SAMOA			35	20200505	TOTAL DES RECETTES	29100,00	0,00			20210923		
SAM	BANQUE SAMOA	SAM000036	20200511	40100000	COMPTE COLLECTIF FOURNISSEURS	00200002	GRAY	36	20200511	FRE 8978	14,10	0,00			20210923		
SAM	BANQUE SAMOA	SAM000036	20200511	51270000	BANQUE SAMOA			36	20200511	TOTAL DES DEPENSES	0,00	14,10			20210923		
CR	BANQUE VANUATU	CR000011	20200511	40100000	COMPTE COLLECTIF FOURNISSEURS	00200003	BANQUE VANUATU	11	20200511	FRE 81939	28,00	0,00			20210923		
CR	BANQUE VANUATU	CR000011	20200511	51260000	BANQUE VANUATU			11	20200511	TOTAL DES DEPENSES	0,00	28,00			20210923		
CR2	BANQUE FIDJI	CR2000005	20200511	40100000	COMPTE COLLECTIF FOURNISSEURS	00200003	BANQUE VANUATU	5	20200511	FRE 81940	28,80	0,00			20210923		
CR2	BANQUE FIDJI	CR2000005	20200511	51261000	BANQUE FIDJI			5	20200511	TOTAL DES DEPENSES	0,00	28,80			20210923		
CR2	BANQUE FIDJI	CR2000006	20200513	62780000	AUTRES FRAIS & COMM/P.SERVICES			6	20200513	RISTOURNE FRE 81940	0,00	28,80			20210923		
CR2	BANQUE FIDJI	CR2000006	20200513	51261000	BANQUE FIDJI			6	20200513	TOTAL DES RECETTES	28,80	0,00			20210923		
AC	ACHATS	AC000041	20200522	40100000	COMPTE COLLECTIF FOURNISSEURS	00100003	SAINT LOUIS	34	20200522	73663 BOIS PLACARDS APP.7	0,00	3069,10			20210923		
AC	ACHATS	AC000041	20200522	44566000	TVA/AC AUTRES BIENS & SERVICES			34	20200522	73663 BOIS PLACARDS APP.7	511,52	0,00			20210923		
AC	ACHATS	AC000041	20200522	60542000	TX AGENCEMENT CLIENT D(7+8)			34	20200522	73663 BOIS PLACARDS APP.7	2557,58	0,00			20210923		
AC	ACHATS	AC000042	20200522	40100000	COMPTE COLLECTIF FOURNISSEURS	00100003	SAINT LOUIS	35	20200522	73664 BOIS PLACARDS APP.7	0,00	2091,73			20210923		
AC	ACHATS	AC000042	20200522	44566000	TVA/AC AUTRES BIENS & SERVICES			35	20200522	73664 BOIS PLACARDS APP.7	348,62	0,00			20210923		
AC	ACHATS	AC000042	20200522	60542000	TX AGENCEMENT CLIENT D(7+8)			35	20200522	73664 BOIS PLACARDS APP.7	1743,11	0,00			20210923		
AC	ACHATS	AC000043	20200522	40100000	COMPTE COLLECTIF FOURNISSEURS	00100003	SAINT LOUIS	36	20200522	73665 BOIS PLACARDS APP.8	0,00	4562,78			20210923		
AC	ACHATS	AC000043	20200522	44566000	TVA/AC AUTRES BIENS & SERVICES			36	20200522	73665 BOIS PLACARDS APP.8	760,46	0,00			20210923		
AC	ACHATS	AC000043	20200522	60542000	TX AGENCEMENT CLIENT D(7+8)			36	20200522	73665 BOIS PLACARDS APP.8	3802,32	0,00			20210923		
AC	ACHATS	AC000044	20200522	40100000	COMPTE COLLECTIF FOURNISSEURS	00100003	SAINT LOUIS	37	20200522	73666 BOIS PARQUET	0,00	25,06			20210923		
AC	ACHATS	AC000044	20200522	44566000	TVA/AC AUTRES BIENS & SERVICES			37	20200522	73666 BOIS PARQUET	4,18	0,00			20210923		
AC	ACHATS	AC000044	20200522	60542000	TX AGENCEMENT CLIENT D(7+8)			37	20200522	73666 BOIS PARQUET APP.7 ALLIA	20,88	0,00			20210923		
AC	ACHATS	AC000045	20200529	40100000	COMPTE COLLECTIF FOURNISSEURS	01000001	APHRODITE	38	20200529	5121 APHRODITE APPLIQUES	0,00	791,53			20210923		
AC	ACHATS	AC000045	20200529	44566000	TVA/AC AUTRES BIENS & SERVICES			38	20200529	5121 APHRODITE APPLIQUES	131,91	0,00			20210923		
AC	ACHATS	AC000045	20200529	60542000	TX AGENCEMENT CLIENT D(7+8)			38	20200529	5121 APHRODITE APPLIQUES APP.7-8	659,62	0,00			20210923		
AC	ACHATS	AC000046	20200531	40100000	COMPTE COLLECTIF FOURNISSEURS	01800003	PINKMAN	39	20200531	306 PINKMAN 2019 N° 3	0,00	642,00			20210923		
AC	ACHATS	AC000046	20200531	44566000	TVA/AC AUTRES BIENS & SERVICES			39	20200531	306 PINKMAN 2019 N° 3	107,00	0,00			20210923		
AC	ACHATS	AC000046	20200531	62260000	HONORAIRES ADMINISTRATIFS			39	20200531	306 PINKMAN 2019 N° 3	535,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000014	20200531	44571000	TVA COLLECTEE 20%			14	20200531	CA3 05-2020 REGUL.BILAN	4667,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000014	20200531	44566000	TVA/AC AUTRES BIENS & SERVICES			14	20200531	CA3 05-2020 REGUL.BILAN	0,00	10593,00			20210923		
OD	OPERATIONS DIVERSES	OD000014	20200531	44567000	CREDIT DE TVA A REPORTER			14	20200531	CA3 05-2020	0,00	48238,00			20210923		
OD	OPERATIONS DIVERSES	OD000014	20200531	44567000	CREDIT DE TVA A REPORTER			14	20200531	CA3 05-2020	54164,00	0,00			20210923		
AC	ACHATS	AC000047	20200602	40100000	COMPTE COLLECTIF FOURNISSEURS	00200002	GRAY	40	20200602	10914 GRAY	0,00	14,10			20210923		
AC	ACHATS	AC000047	20200602	44566000	TVA/AC AUTRES BIENS & SERVICES			40	20200602	10914 GRAY	0,60	0,00			20210923		
AC	ACHATS	AC000047	20200602	62780000	AUTRES FRAIS & COMM/P.SERVICES			40	20200602	10914 GRAY	10,50	0,00			20210923		
AC	ACHATS	AC000047	20200602	62780100	FRAIS BANCAIRES SOUMIS			40	20200602	10914 GRAY	3,00	0,00			20210923		
CR2	BANQUE FIDJI	CR2000007	20200602	40100000	COMPTE COLLECTIF FOURNISSEURS	01200001	NAPOLEON I	7	20200602	3894 NAPOLEON I	22416,68	0,00			20210923		
CR2	BANQUE FIDJI	CR2000007	20200602	51261000	BANQUE FIDJI			7	20200602	TOTAL DES DEPENSES	0,00	22416,68			20210923		
CR	BANQUE VANUATU	CR000012	20200603	40100000	COMPTE COLLECTIF FOURNISSEURS	00200003	BANQUE VANUATU	12	20200603	RIST.INT.DEBIT OCT 2019	0,00	23146,81			20210923		
CR	BANQUE VANUATU	CR000012	20200603	51260000	BANQUE VANUATU			12	20200603	TOTAL DES RECETTES	23146,81	0,00			20210923		
SAM	BANQUE SAMOA	SAM000037	20200604	40100000	COMPTE COLLECTIF FOURNISSEURS	01000001	APHRODITE	37	20200604	9247 APHRODITE	791,53	0,00			20210923		
SAM	BANQUE SAMOA	SAM000037	20200604	51270000	BANQUE SAMOA			37	20200604	TOTAL DES DEPENSES	0,00	791,53			20210923		
CR	BANQUE VANUATU	CR000013	20200604	58000000	VIREMENT COMPTE A COMPTE			13	20200604	NAPOLEON I	22416,68	0,00			20210923		
CR	BANQUE VANUATU	CR000013	20200604	51260000	BANQUE VANUATU			13	20200604	TOTAL DES DEPENSES	0,00	22416,68			20210923		
CR2	BANQUE FIDJI	CR2000008	20200604	58000000	VIREMENT COMPTE A COMPTE			8	20200604	LES MA SOCIETE	0,00	22416,68			20210923		
CR2	BANQUE FIDJI	CR2000008	20200604	51261000	BANQUE FIDJI			8	20200604	TOTAL DES RECETTES	22416,68	0,00			20210923		
SAM	BANQUE SAMOA	SAM000038	20200610	40100000	COMPTE COLLECTIF FOURNISSEURS	00200002	GRAY	38	20200610	FRE 10914 GRAY	14,10	0,00			20210923		
SAM	BANQUE SAMOA	SAM000038	20200610	51270000	BANQUE SAMOA			38	20200610	TOTAL DES DEPENSES	0,00	14,10			20210923		
AC	ACHATS	AC000048	20200615	40100000	COMPTE COLLECTIF FOURNISSEURS	00500001	TURNER	41	20200615	17470 FROID CLIMAT. APP.8	0,00	10692,00			20210923		
AC	ACHATS	AC000048	20200615	44566000	TVA/AC AUTRES BIENS & SERVICES			41	20200615	17470 FROID CLIMAT. APP.8	1782,00	0,00			20210923		
AC	ACHATS	AC000048	20200615	60542000	TX AGENCEMENT CLIENT D(7+8)			41	20200615	17470 FROID CLIMAT. APP.8	8910,00	0,00			20210923		
AC	ACHATS	AC000049	20200615	40100000	COMPTE COLLECTIF FOURNISSEURS	00500001	TURNER	42	20200615	17469 FROID CLIMAT.APP. 7	0,00	10692,00			20210923		
AC	ACHATS	AC000049	20200615	44566000	TVA/AC AUTRES BIENS & SERVICES			42	20200615	17469 FROID CLIMAT.APP. 7	1782,00	0,00			20210923		
AC	ACHATS	AC000049	20200615	60542000	TX AGENCEMENT CLIENT D(7+8)			42	20200615	17469 FROID CLIMAT.APP. 7	8910,00	0,00			20210923		
AC	ACHATS	AC000050	20200618	40100000	COMPTE COLLECTIF FOURNISSEURS	01000000	APPOLLON	47.1	20200618	200733114  APPOLLON PORTAIL	0,00	11760,00			20210923		
AC	ACHATS	AC000050	20200618	44566000	TVA/AC AUTRES BIENS & SERVICES			47.1	20200618	200733114  APPOLLON	1960,00	0,00			20210923		
AC	ACHATS	AC000050	20200618	60520000	TRAVAUX SECOND OEUVRE			47.1	20200618	200733114  APPOLLON PORTAIL	9800,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000015	20200622	12900000	RESULTAT DE L'EXERCICE PERTE			16	20200622	AFFECTATION PERTE N-1	0,00	321968,92			20210923		
OD	OPERATIONS DIVERSES	OD000015	20200622	11900000	REPORT A NOUVEAU DEBITEUR			16	20200622	AFFECTATION PERTE N-1	321968,92	0,00			20210923		
AC	ACHATS	AC000051	20200630	40100000	COMPTE COLLECTIF FOURNISSEURS	01800003	PINKMAN	43	20200630	349 PINKMAN SOLDE 2019	0,00	757,56			20210923		
AC	ACHATS	AC000051	20200630	44566000	TVA/AC AUTRES BIENS & SERVICES			43	20200630	349 PINKMAN SOLDE 2019	126,26	0,00			20210923		
AC	ACHATS	AC000051	20200630	62260000	HONORAIRES ADMINISTRATIFS			43	20200630	349 PINKMAN SOLDE 2019	631,30	0,00			20210923		
AC	ACHATS	AC000052	20200630	40100000	COMPTE COLLECTIF FOURNISSEURS	01800003	PINKMAN	44	20200630	350 PINKMAN SOLDE TI + FRES 2019	0,00	530,77			20210923		
AC	ACHATS	AC000052	20200630	44566000	TVA/AC AUTRES BIENS & SERVICES			44	20200630	350 PINKMAN SOLDE TI + FRES 2019	88,46	0,00			20210923		
AC	ACHATS	AC000052	20200630	61860000	TRAITEMENT INFORMATIQUE			44	20200630	350 PINKMAN SOLDE TI + FRES 2019	438,08	0,00			20210923		
AC	ACHATS	AC000052	20200630	60640000	FOURNITURES DE BUREAU			44	20200630	350 PINKMAN SOLDE TI + FRES 2019	4,23	0,00			20210923		
AC	ACHATS	AC000053	20200630	40100000	COMPTE COLLECTIF FOURNISSEURS	01800003	PINKMAN	45	20200630	351 PINKMAN JURIDIQUE 2019	0,00	1009,38			20210923		
AC	ACHATS	AC000053	20200630	44566000	TVA/AC AUTRES BIENS & SERVICES			45	20200630	351 PINKMAN JURIDIQUE 2019	166,92	0,00			20210923		
AC	ACHATS	AC000053	20200630	62610000	AFFRANCHISSEMENT			45	20200630	351 PINKMAN JURIDIQUE 2019	7,86	0,00			20210923		
AC	ACHATS	AC000053	20200630	62264000	HONORAIRES JURIDIQUES			45	20200630	351 PINKMAN JURIDIQUE 2019	834,60	0,00			20210923		
AC	ACHATS	AC000054	20200630	40100000	COMPTE COLLECTIF FOURNISSEURS	00200003	BANQUE VANUATU	46	20200630	2518337 VANUATU INT. 3E TR 019	0,00	-23146,81			20210923		
AC	ACHATS	AC000054	20200630	66160000	INTERETS DEBITEURS			46	20200630	2518337 VANUATU INT. 3E TR 019	-23146,81	0,00			20210923		
AC	ACHATS	AC000055	20200630	40100000	COMPTE COLLECTIF FOURNISSEURS	00200003	BANQUE VANUATU	47	20200630	2519008 BANQUE VANUATU	0,00	14,00			20210923		
AC	ACHATS	AC000055	20200630	62780000	AUTRES FRAIS & COMM/P.SERVICES			47	20200630	2519008 BANQUE VANUATU	14,00	0,00			20210923		
AC	ACHATS	AC000056	20200630	40100000	COMPTE COLLECTIF FOURNISSEURS	01800000	HEISENBERG	47.2	20200630	2006045-1  HEISENBERG	0,00	10000,00			20210923		
AC	ACHATS	AC000056	20200630	60500004	HONORAIRES ARCHITECTE			47.2	20200630	2006045-1  HEISENBERG	8333,33	0,00			20210923		
AC	ACHATS	AC000056	20200630	44566000	TVA/AC AUTRES BIENS & SERVICES			47.2	20200630	2006045-1  HEISENBERG	1666,67	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000016	20200630	44566000	TVA/AC AUTRES BIENS & SERVICES			15	20200630	CA3 06-2020	0,00	3868,00			20210923		
OD	OPERATIONS DIVERSES	OD000016	20200630	44567000	CREDIT DE TVA A REPORTER			15	20200630	CA3 06-2020	0,00	54164,00			20210923		
OD	OPERATIONS DIVERSES	OD000016	20200630	44567000	CREDIT DE TVA A REPORTER			15	20200630	CA3 06-2020	58032,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000017	20200701	40100000	COMPTE COLLECTIF FOURNISSEURS	02100300	DEPARDIEU	17	20200701	DEPARDIEU - PROV.CHARGES 3T20	0,00	1287,28			20210923		
OD	OPERATIONS DIVERSES	OD000017	20200701	46712000	DEPARDIEU – PROVISION CHARGES			17	20200701	DEPARDIEU - PROV.CHARGES 3T20	1287,28	0,00			20210923		
AC	ACHATS	AC000057	20200702	40100000	COMPTE COLLECTIF FOURNISSEURS	00200002	GRAY	48	20200702	12886 GRAY	0,00	21,10			20210923		
AC	ACHATS	AC000057	20200702	44566000	TVA/AC AUTRES BIENS & SERVICES			48	20200702	12886 GRAY	0,60	0,00			20210923		
AC	ACHATS	AC000057	20200702	62780000	AUTRES FRAIS & COMM/P.SERVICES			48	20200702	12886 GRAY	17,50	0,00			20210923		
AC	ACHATS	AC000057	20200702	62780100	FRAIS BANCAIRES SOUMIS			48	20200702	12886 GRAY	3,00	0,00			20210923		
SAM	BANQUE SAMOA	SAM000039	20200702	40100000	COMPTE COLLECTIF FOURNISSEURS	00200002	GRAY	39	20200702	INT/FRAIS	124,71	0,00			20210923		
SAM	BANQUE SAMOA	SAM000039	20200702	51270000	BANQUE SAMOA			39	20200702	TOTAL DES DEPENSES	0,00	124,71			20210923		
AC	ACHATS	AC000058	20200703	40100000	COMPTE COLLECTIF FOURNISSEURS	00200002	GRAY	48.1	20200703	1385 GRAY ARRETE 2E TR 020	0,00	124,71			20210923		
AC	ACHATS	AC000058	20200703	66160000	INTERETS DEBITEURS			48.1	20200703	1385 GRAY ARRETE 2E TR 020	2,53	0,00			20210923		
AC	ACHATS	AC000058	20200703	62780000	AUTRES FRAIS & COMM/P.SERVICES			48.1	20200703	1385 GRAY ARRETE 2E TR 020	122,18	0,00			20210923		
CR	BANQUE VANUATU	CR000014	20200703	40100000	COMPTE COLLECTIF FOURNISSEURS	00200003	BANQUE VANUATU	14	20200703	REGUL.INT DEB 252700	0,00	142,84			20210923		
CR	BANQUE VANUATU	CR000014	20200703	51260000	BANQUE VANUATU			14	20200703	TOTAL DES RECETTES	142,84	0,00			20210923		
CR2	BANQUE FIDJI	CR2000009	20200703	40100000	COMPTE COLLECTIF FOURNISSEURS	00200003	BANQUE VANUATU	9	20200703	INT/DEBIT 252701	18,32	0,00			20210923		
CR2	BANQUE FIDJI	CR2000009	20200703	51261000	BANQUE FIDJI			9	20200703	TOTAL DES DEPENSES	0,00	18,32			20210923		
SAM	BANQUE SAMOA	SAM000040	20200710	40100000	COMPTE COLLECTIF FOURNISSEURS	00200002	GRAY	40	20200710	FRE 12886	21,10	0,00			20210923		
SAM	BANQUE SAMOA	SAM000040	20200710	51270000	BANQUE SAMOA			40	20200710	TOTAL DES DEPENSES	0,00	21,10			20210923		
CR2	BANQUE FIDJI	CR2000010	20200710	40100000	COMPTE COLLECTIF FOURNISSEURS	00200003	BANQUE VANUATU	10	20200710	FRE 83203	14,00	0,00			20210923		
CR2	BANQUE FIDJI	CR2000010	20200710	51261000	BANQUE FIDJI			10	20200710	TOTAL DES DEPENSES	0,00	14,00			20210923		
AC	ACHATS	AC000059	20200715	40100000	COMPTE COLLECTIF FOURNISSEURS	01800008	SALOMONS	53.1	20200715	2020045 SALOMONS	0,00	5000,00			20210923		
AC	ACHATS	AC000059	20200715	44566000	TVA/AC AUTRES BIENS & SERVICES			53.1	20200715	2020045 SALOMONS	833,33	0,00			20210923		
AC	ACHATS	AC000059	20200715	62265000	AUTRES HONORAIRES			53.1	20200715	2020045 SALOMONS	4166,67	0,00			20210923		
AC	ACHATS	AC000060	20200716	40100000	COMPTE COLLECTIF FOURNISSEURS	01700001	WINCHESTER	49	20200716	165432 WINCHESTER	0,00	500,00			20210923		
AC	ACHATS	AC000060	20200716	67180000	AUTRES CHARGES EXCEPTIONNELLES			49	20200716	165432 WINCHESTER	500,00	0,00			20210923		
SAM	BANQUE SAMOA	SAM000041	20200716	40100000	COMPTE COLLECTIF FOURNISSEURS	00300002	LEGOLAS	41	20200716	9248 LEGOLAS	9688,68	0,00			20210923		
SAM	BANQUE SAMOA	SAM000041	20200716	51270000	BANQUE SAMOA			41	20200716	TOTAL DES DEPENSES	0,00	9688,68			20210923		
VE	VENTES	VE000002	20200717	41100000	COMPTE COLLECTIF CLIENTS	05000800	CLIENT F	2	20200717	VENTE CLIENT F	440000,00	0,00			20210923		
VE	VENTES	VE000002	20200717	70110000	VENTES FICTIVES			2	20200717	VENTE CLIENT F	0,00	366666,67			20210923		
VE	VENTES	VE000002	20200717	44571000	TVA COLLECTEE 20%			2	20200717	VENTE CLIENT F	0,00	73333,33			20210923		
SAM	BANQUE SAMOA	SAM000042	20200723	40100000	COMPTE COLLECTIF FOURNISSEURS	01700001	WINCHESTER	42	20200723	9249 WINCHESTER	500,00	0,00			20210923		
SAM	BANQUE SAMOA	SAM000042	20200723	40100000	COMPTE COLLECTIF FOURNISSEURS	01800003	PINKMAN	42	20200723	9251 PINKMAN	1787,76	0,00			20210923		
SAM	BANQUE SAMOA	SAM000042	20200723	51270000	BANQUE SAMOA			42	20200723	TOTAL DES DEPENSES	0,00	2287,76			20210923		
CR	BANQUE VANUATU	CR000015	20200723	41100000	COMPTE COLLECTIF CLIENTS	05000800	CLIENT F	15	20200723	SUPERMANZERR/CLIENT F	0,00	180372,83			20210923		
CR	BANQUE VANUATU	CR000015	20200723	41100000	COMPTE COLLECTIF CLIENTS	05000800	CLIENT F	15	20200723	SUPERMANZERR/CLIENT F	0,00	200000,00			20210923		
CR	BANQUE VANUATU	CR000015	20200723	45510000	COMPTE COURANT DENFER			15	20200723	DENFER SIGNAT.CLIENT D	350000,00	0,00			20210923		
CR	BANQUE VANUATU	CR000015	20200723	58000000	VIREMENT COMPTE A COMPTE			15	20200723	MITTERAND	26668,41	0,00			20210923		
CR	BANQUE VANUATU	CR000015	20200723	58000000	VIREMENT COMPTE A COMPTE			15	20200723	EXT 787 CA	50,00	0,00			20210923		
CR	BANQUE VANUATU	CR000015	20200723	51260000	BANQUE VANUATU			15	20200723	TOTAL DES DEPENSES	0,00	376718,41			20210923		
CR	BANQUE VANUATU	CR000015	20200723	51260000	BANQUE VANUATU			15	20200723	TOTAL DES RECETTES	380372,83	0,00			20210923		
CR2	BANQUE FIDJI	CR2000011	20200723	58000000	VIREMENT COMPTE A COMPTE			11	20200723	592 CA	0,00	50,00			20210923		
CR2	BANQUE FIDJI	CR2000011	20200723	58000000	VIREMENT COMPTE A COMPTE			11	20200723	POUR FRE MITTERAND	0,00	26668,41			20210923		
CR2	BANQUE FIDJI	CR2000011	20200723	51261000	BANQUE FIDJI			11	20200723	TOTAL DES RECETTES	26718,41	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000018	20200723	63541000	DROIT DE MUTATION			18	20200723	DEPARDIEU - F.MUTATION/CLIENT F	408,00	0,00			20210923		
OD	OPERATIONS DIVERSES	OD000018	20200723	40100000	COMPTE COLLECTIF FOURNISSEURS	02100300	DEPARDIEU	18	20200723	DEPARDIEU - F.MUTATION/CLIENT F	0,00	408,00			20210923		
OD	OPERATIONS DIVERSES	OD000019	20200723	40100000	COMPTE COLLECTIF FOURNISSEURS	02100300	DEPARDIEU	19	20200723	DEPARDIEU-OPPOSIT°/VTE CLIENT F	1827,17	0,00			20210923		
